, -398397
1820, 0
1830, 0
1840, 0
1850, 0
1860, 0
1870, 0
1880, 0
1890, 0
1900, 0
1910, 0
1920, 0
1930, 0
1940, 0
1950, 0
1960, 0
1960, 0
1970, 0
1980, 0
1990, 0
2000, 0
2010, 0
2020, 0
2030, 0
2040, 0
2050, 0
2060, 0
2070, 0
2080, 0
2090, 0
2100, 0
2110, 0
2110, 0
2120, 0
2130, 0
2140, 0
2150, 0
2160, 0
2170, 0
2180, 0
2190, 0
2200, 0
2210, 0
2220, 0
2230, 0
2240, 0
2250, 0
2250, 0
2260, 0
2270, 0
2280, 0
2290, 0
2300, 0
2310, 0
2320, 0
2330, 0
2340, 0
2350, 0
2360, 0
2370, 0
2380, 0
2390, 0
2400, 0
2400, 0
2410, 0
2420, 0
2430, 0
2440, 0
2450, 0
2460, 0
2470, 0
2480, 0
2490, 0
2500, 0
2510, 0
2520, 0
2530, 0
2540, 0
2540, 0
2550, 0
2560, 0
2570, 0
2580, 0
2590, 0
2600, 0
2610, 0
2620, 0
2630, 0
2640, 0
2650, 0
2660, 0
2670, 0
2680, 0
2690, 0
2690, 0
2700, 0
2710, 0
2720, 0
2730, 0
2740, 0
2750, 0
2760, 0
2770, 0
2780, 0
2790, 0
2800, 0
2810, 0
2820, 0
2830, 0
2840, 0
2840, 0
2850, 0
2860, 0
2870, 0
2880, 0
2890, 0
2900, 0
2910, 0
2920, 0
2930, 0
2940, 0
2950, 0
2960, 0
2970, 0
2980, 0
2980, 0
2990, 0
3000, 0
3010, 0
3020, 0
3030, 0
3040, 0
3050, 0
3060, 0
3070, 0
3080, 0
3090, 0
3100, 0
3110, 0
3120, 0
3130, 0
3130, 0
3140, 0
3150, 0
3160, 0
3170, 0
3180, 0
3190, 0
3200, 0
3210, 0
3220, 0
3230, 0
3240, 0
3250, 0
3260, 0
3270, 0
3280, 0
3280, 0
3290, 0
3300, 0
3310, 0
3320, 0
3330, 0
3340, 0
3350, 0
3360, 0
3370, 0
3380, 0
3390, 0
3400, 0
3410, 0
3420, 0
3420, 0
3430, 0
3440, 0
3450, 0
3460, 0
3470, 0
3480, 0
3490, 10
3500, 56
3510, 41
3520, 20
3530, -3
3540, -25
3550, -54
3570, -90
3580, -114
3590, -148
3600, -179
3610, -212
3630, -254
3640, -287
3650, -323
3660, -360
3680, -401
3690, -434
3700, -472
3710, -511
3730, -555
3740, -588
3750, -625
3760, -665
3780, -711
3790, -750
3800, -789
3810, -826
3830, -871
3840, -908
3850, -950
3860, -990
3880, -1030
3890, -1067
3900, -1111
3920, -1161
3930, -1201
3940, -1242
3960, -1287
3970, -1330
3980, -1375
4000, -1414
4010, -1457
4020, -1501
4040, -1546
4050, -1589
4070, -1639
4080, -1673
4090, -1716
4110, -1767
4120, -1805
4130, -1849
4150, -1894
4160, -1933
4170, -1977
4190, -2022
4200, -2062
4210, -2105
4230, -2152
4240, -2194
4250, -2238
4270, -2278
4280, -2320
4300, -2375
4310, -2410
4320, -2455
4340, -2503
4350, -2542
4360, -2585
4380, -2633
4390, -2671
4400, -2713
4420, -2761
4430, -2802
4440, -2848
4460, -2890
4470, -2931
4480, -102973
4500, -103025
4520, -103082
4530, -103122
4550, -103175
4560, -103223
4580, -103275
4590, -103323
4610, -103373
4620, -103423
4640, -103474
4660, -103527
4670, -103573
4690, -103623
4700, -103672
4720, -103721
4730, -103772
4750, -103822
4770, -103883
4780, -103924
4800, -103976
4810, -104021
4830, -104072
4840, -104122
4860, -104171
4870, -104220
4890, -104273
4910, -104330
4920, -104373
4940, -104424
4950, -104471
4970, -104522
4980, -104571
5000, -104620
5010, -104670
5030, -104721
5050, -104779
5060, -104823
5080, -104875
5090, -104924
5110, -104976
5120, -105022
5140, -105073
5160, -105132
5170, -105175
5190, -105226
5200, -105272
5220, -105324
5230, -105376
5250, -105422
5260, -105471
5280, -105522
5300, -105581
5310, -105621
5330, -105674
5340, -105721
5360, -105774
5370, -105822
5390, -105873
5400, -105922
5420, -105974
5440, -106027
5450, -106071
5470, -106121
5480, -106172
5500, -106221
5510, -106270
5530, -106321
5550, -106381
5560, -106421
5580, -106474
5590, -106519
5610, -106572
5620, -106620
5640, -106669
5650, -106718
5670, -106771
5690, -106827
5700, -106871
5720, -106921
5730, -106970
5750, -107019
5760, -107070
5780, -107117
5790, -107169
5810, -107218
5830, -107274
5840, -107317
5860, -107370
5870, -107418
5890, -107469
5900, -107518
5920, -107569
5940, -107626
5950, -107670
5970, -107722
5980, -107768
6000, -107819
6010, -107870
6030, -107918
6040, -107968
6060, -108017
6080, -108074
6090, -108118
6110, -108170
6120, -108217
6140, -108267
6150, -108318
6170, -108367
6180, -108416
6200, -108467
6220, -108521
6230, -108565
6250, -108615
6260, -108665
6280, -108715
6290, -108765
6310, -108814
6330, -108872
6340, -108914
6360, -108967
6370, -109011
6390, -109063
6400, -109112
6420, -109163
6430, -109210
6450, -109262
6470, -109319
6480, -109365
6500, -109413
6510, -109459
6530, -109510
6540, -109562
6560, -109608
6570, -109658
6590, -109710
6610, -109766
6620, -109809
6640, -109860
6650, -109909
6670, -109961
6680, -110008
6700, -110057
6720, -110114
6730, -110158
6750, -110211
6760, -110257
6780, -110307
6790, -110359
6810, -110408
6820, -110456
6840, -110505
6860, -110562
6870, -110605
6890, -110657
6900, -110705
6920, -110757
6930, -110806
6950, -110855
6960, -110904
6980, -110956
7000, -111009
7010, -111054
7030, -111103
7040, -111154
7060, -111204
7070, -111255
7090, -111302
7110, -111362
7120, -111404
7140, -111458
7150, -111501
7170, -111553
7180, -111602
7200, -111653
7210, -111700
7230, -111752
7250, -111808
7260, -111853
7280, -111904
7290, -111952
7310, -112001
7320, -112052
7340, -112100
7350, -112150
7370, -112200
7390, -112257
7400, -112302
7420, -112353
7430, -112401
7450, -112452
7460, -112500
7480, -112550
7500, -112605
7510, -112650
7530, -112704
7540, -112750
7560, -112800
7570, -112851
7590, -112901
7600, -212951
7620, -212999
7640, -213056
7650, -213099
7670, -213152
7680, -213198
7700, -213250
7710, -213300
7730, -213352
7740, -213399
7760, -213449
7780, -213503
7790, -213550
7810, -213599
7820, -213648
7840, -213698
7850, -213750
7870, -213798
7890, -213856
7900, -213899
7920, -213954
7930, -213998
7950, -214047
7960, -214097
7980, -214149
7990, -214197
8010, -214247
8030, -214304
8040, -214350
8060, -214402
8070, -214447
8090, -214496
8100, -214548
8120, -214597
8130, -214646
8150, -214696
8170, -214754
8180, -214798
8200, -214849
8210, -214896
8230, -214948
8240, -214997
8260, -215046
8280, -215102
8290, -215146
8310, -215199
8320, -215246
8340, -215295
8350, -215347
8370, -215396
8380, -215447
8400, -215493
8420, -215551
8430, -215594
8450, -215648
8460, -215692
8480, -215743
8490, -215794
8510, -215845
8520, -215893
8540, -215943
8560, -215998
8570, -216042
8590, -216092
8600, -216140
8620, -216191
8630, -216242
8650, -216292
8670, -216349
8680, -216391
8700, -216447
8710, -216492
8730, -216538
8740, -216588
8760, -216640
8770, -216689
8790, -216726
8810, -216762
8820, -216788
8840, -216817
8850, -216838
8870, -216841
8880, -216842
8900, -216842
8910, -216842
8930, -216842
8950, -216842
8960, -216842
8980, -216842
8990, -216842
9010, -216842
9020, -216842
9040, -216842
9060, -216842
9070, -216842
9090, -216842
9100, -216842
9120, -216842
9130, -216842
9150, -216842
9160, -216842
9180, -216842
9200, -216842
9210, -216842
9230, -216842
9240, -216842
9260, -216842
9270, -216842
9290, -216842
9300, -216842
9320, -216842
9340, -216842
9350, -216842
9370, -216842
9380, -216842
9400, -216842
9410, -216842
9430, -216842
9450, -216832
9460, -216816
9480, -216797
9490, -216777
9510, -216753
9520, -216704
9540, -216651
9550, -216599
9570, -216547
9590, -216474
9600, -216421
9620, -216356
9630, -216299
9650, -216236
9660, -216170
9680, -216107
9690, -216043
9710, -215980
9730, -215910
9740, -215852
9760, -215787
9770, -215728
9790, -215662
9800, -215600
9820, -215534
9840, -215460
9850, -215408
9870, -215340
9880, -215278
9900, -215217
9910, -215155
9930, -215091
9940, -215025
9960, -214962
9980, -214892
9990, -214835
10010, -214765
10020, -214700
10040, -214633
10060, -214562
10070, -214497
10090, -214426
10110, -214360
10120, -214293
10140, -214222
10160, -214156
10170, -214090
10190, -214020
10210, -213952
10220, -213885
10240, -213816
10260, -213748
10270, -213679
10290, -213610
10310, -213543
10320, -213473
10340, -213406
10360, -213339
10370, -213272
10390, -213205
10410, -213133
10420, -213065
10440, -213000
10460, -312928
10470, -312860
10490, -312799
10510, -312727
10520, -312658
10540, -312592
10560, -312521
10570, -312455
10590, -312389
10610, -312315
10620, -312253
10640, -312186
10660, -312113
10670, -312048
10690, -311982
10710, -311909
10720, -311845
10740, -311775
10760, -311708
10770, -311647
10790, -311583
10810, -311512
10820, -311452
10840, -311389
10860, -311317
10870, -311255
10890, -311193
10910, -311122
10920, -311060
10940, -310997
10960, -310928
10970, -310866
10990, -310802
11010, -310732
11020, -310671
11040, -310606
11060, -310537
11070, -310477
11090, -310412
11110, -310343
11120, -310283
11140, -310217
11160, -310149
11170, -310087
11190, -310019
11210, -309951
11220, -309893
11240, -309821
11250, -309753
11270, -309688
11290, -309620
11300, -309552
11320, -309484
11340, -309415
11350, -309350
11370, -309280
11390, -309210
11400, -309146
11420, -309078
11440, -309010
11450, -308943
11470, -308873
11490, -308807
11500, -308740
11520, -308668
11540, -308603
11550, -308535
11570, -308464
11590, -308399
11600, -308330
11620, -308261
11640, -308194
11650, -308125
11670, -308059
11690, -307994
11700, -307923
11720, -307855
11740, -307790
11750, -307720
11770, -307651
11790, -307583
11800, -307515
11820, -307448
11840, -307379
11850, -307311
11870, -307244
11890, -307174
11900, -307107
11920, -307037
11940, -306969
11950, -306904
11970, -306833
11990, -306764
12000, -306699
12020, -306628
12040, -306560
12050, -306492
12070, -306427
12090, -306360
12100, -306292
12120, -306221
12140, -306155
12150, -306087
12170, -306016
12190, -305950
12200, -305883
12220, -305813
12240, -305746
12250, -305676
12270, -305610
12290, -305544
12300, -305473
12320, -305407
12340, -305339
12350, -305269
12370, -305202
12390, -305131
12400, -305064
12420, -304998
12440, -304927
12450, -304859
12470, -304793
12490, -304722
12500, -304654
12520, -304590
12540, -304520
12550, -304454
12570, -304384
12590, -304314
12600, -304251
12620, -304178
12640, -304107
12650, -304048
12670, -303979
12690, -303907
12700, -303841
12720, -303772
12740, -303703
12750, -303636
12770, -303565
12790, -303497
12800, -303433
12820, -303362
12840, -303292
12850, -303226
12870, -303157
12890, -303086
12900, -303020
12920, -302956
12940, -402884
12950, -402820
12970, -402751
12990, -402677
13000, -402614
13020, -402546
13040, -402470
13050, -402410
13070, -402343
13090, -402265
13100, -402204
13120, -402140
13140, -402062
13150, -402003
13170, -401934
13190, -401863
13200, -401801
13220, -401731
13240, -401656
13250, -401599
13270, -401530
13290, -401453
13300, -401397
13320, -401386
13330, -401385
13350, -401385
13370, -401384
13380, -401386
13400, -401386
13420, -401386
13430, -401386
13450, -401386
13470, -401386
13480, -401386
13500, -401386
13520, -401386
13530, -401386
13550, -401386
13570, -401386
13580, -401386
13600, -401386
13620, -401386
13630, -401386
13650, -401386
13670, -401386
13680, -401386
13700, -401386
13720, -401386
13730, -401386
13750, -401386
13770, -401386
13780, -401386
13800, -401386
13820, -401386
13830, -401386
13850, -401386
13870, -401386
13880, -401386
13900, -401386
13920, -401386
13930, -401386
13950, -401386
13970, -401386
13980, -401386
14000, -401386
14020, -401386
14030, -401386
14050, -401386
14070, -401386
14080, -401386
14100, -401386
14120, -401386
14130, -401386
14150, -401386
14170, -401386
14180, -401386
14200, -401386
14220, -401386
14230, -401386
14250, -401386
14270, -401386
14280, -401386
14300, -401386
14320, -401386
14330, -401386
14350, -401386
14370, -401386
